date,value
4/7/2017,1583.53
4/10/2017,1581.19
4/11/2017,1582.78
4/12/2017,1589.5
4/17/2017,1575.91
4/18/2017,1574.42
4/19/2017,1567.19
4/20/2017,1566.28
4/21/2017,1570.02
4/24/2017,1564.66
4/25/2017,1562.27
4/26/2017,1567.47
4/27/2017,1566.77
4/28/2017,1566.32
5/2/2017,1564.12
5/3/2017,1564.12
5/4/2017,1573.05
5/5/2017,1569.02
5/8/2017,1568.02
5/9/2017,1560.31
5/11/2017,1550.27
5/12/2017,1543.94
5/15/2017,1537.42
5/16/2017,1546.35
5/17/2017,1548.29
5/18/2017,1545.88
5/19/2017,1549.64
5/22/2017,1557.73
5/23/2017,1564.69
5/24/2017,1566.15
5/25/2017,1569.41
5/26/2017,1569.27
5/29/2017,1568.17
5/30/2017,1568.57
5/31/2017,1561.66
6/1/2017,1563.11
6/2/2017,1567.6
6/5/2017,1566.85
6/6/2017,1568.95
6/7/2017,1566.58
6/8/2017,1570.28
6/9/2017,1566.65
6/12/2017,1563.81
6/13/2017,1572.36
6/14/2017,1577
6/15/2017,1573.53
6/16/2017,1576.58
6/19/2017,1581.14
6/20/2017,1578.62
6/21/2017,1577.01
6/22/2017,1580.91
6/23/2017,1582.36
6/26/2017,1585.61
6/27/2017,1586.45
6/28/2017,1582.63
6/29/2017,1578.12
6/30/2017,1574.74
7/3/2017,1579.41
7/4/2017,1574.11
7/5/2017,1575.02
7/6/2017,1569.64
7/7/2017,1569.44
7/11/2017,1569.24
7/12/2017,1574.93
7/13/2017,1579.41
7/14/2017,1577.79
7/17/2017,1574.09
7/18/2017,1571.52
7/19/2017,1575.85
7/20/2017,1575.28
7/21/2017,1573.51
7/24/2017,1576.73
7/25/2017,1581.42
7/26/2017,1583.17
7/27/2017,1581.06
7/31/2017,1576.08
8/1/2017,1576.45
8/2/2017,1580.54
8/3/2017,1578.25
8/4/2017,1578.26
8/7/2017,1573.67
8/8/2017,1577.44
8/9/2017,1571.51
8/10/2017,1571.64
8/11/2017,1561.31
8/15/2017,1567.19
8/16/2017,1567.52
8/17/2017,1568.95
8/18/2017,1566.53
8/21/2017,1569.62
8/22/2017,1573.19
8/23/2017,1573.38
8/24/2017,1575.96
8/25/2017,1575.85
8/28/2017,1585.79
8/29/2017,1614.14
8/30/2017,1613.34
8/31/2017,1616.16
9/1/2017,1618.42
9/4/2017,1619.11
9/5/2017,1620.42
9/6/2017,1621.3
9/7/2017,1632.66
9/8/2017,1635.61
9/11/2017,1637.54
9/12/2017,1643.55
9/13/2017,1642.94
9/14/2017,1659.1
9/15/2017,1660.53
9/18/2017,1670.2
9/19/2017,1672.59
9/20/2017,1670.65
9/21/2017,1670.49
9/22/2017,1659.05
9/25/2017,1667.59
9/26/2017,1669.75
9/27/2017,1670.27
9/28/2017,1666.36
9/29/2017,1673.16
10/2/2017,1688.64
10/3/2017,1689.97
10/4/2017,1687.77
10/5/2017,1690.87
10/6/2017,1695.97
10/9/2017,1692.22
10/10/2017,1706.95
10/11/2017,1714.14
10/12/2017,1712.48
10/16/2017,1726.67
10/17/2017,1724.47
10/18/2017,1707.53
10/19/2017,1683.43
10/20/2017,1692.58
10/24/2017,1701.81
10/25/2017,1708.84
10/27/2017,1716.03
10/30/2017,1718.66
10/31/2017,1721.37
11/1/2017,1714.55
11/2/2017,1701.93
11/3/2017,1701.47
11/6/2017,1711.74
11/7/2017,1712.75
11/8/2017,1714.65
11/9/2017,1703.03
11/10/2017,1689.28
11/13/2017,1687.05
11/14/2017,1702.63
11/15/2017,1690.26
11/16/2017,1691.25
11/17/2017,1709.38
11/20/2017,1714.38
11/21/2017,1710.48
11/22/2017,1713.13
11/23/2017,1707.38
11/24/2017,1695.84
11/27/2017,1695.67
11/28/2017,1706.52
11/29/2017,1705.33
11/30/2017,1697.39
12/1/2017,1699.65
12/4/2017,1697.61
12/6/2017,1694.39
12/7/2017,1703.37
12/8/2017,1706.52
12/12/2017,1702.17
12/13/2017,1706.93
12/14/2017,1714.99
12/15/2017,1717.69
12/18/2017,1723.71
12/19/2017,1732.31
12/20/2017,1738.16
12/21/2017,1736.91
12/22/2017,1742.08
12/25/2017,1750.22
12/26/2017,1752.48
12/27/2017,1752.89
12/28/2017,1743.29
12/29/2017,1753.71
1/3/2018,1778.53
1/4/2018,1791.02
1/5/2018,1795.45
1/8/2018,1792.81
1/9/2018,1795.21
1/10/2018,1794.92
1/11/2018,1802.8
1/12/2018,1810.19
1/15/2018,1822.66
1/16/2018,1821.83
1/17/2018,1828.88
1/18/2018,1819.32
1/19/2018,1821.34
1/22/2018,1824.06
1/23/2018,1831.78
1/24/2018,1838.96
1/25/2018,1819.29
1/26/2018,1828.88
1/29/2018,1837.49
1/30/2018,1826.61
1/31/2018,1826.86
2/1/2018,1833.6
2/2/2018,1827.35
2/5/2018,1810.32
2/6/2018,1788.43
2/7/2018,1785.44
2/8/2018,1786.66
2/9/2018,1786.45
2/12/2018,1799.45
2/13/2018,1800.03
2/14/2018,1792.09
2/15/2018,1800.86
2/16/2018,1805.89
2/19/2018,1809.67
2/20/2018,1801.02
2/21/2018,1801.16
2/22/2018,1788.63
2/23/2018,1808.06
2/26/2018,1834.18
2/27/2018,1830.39
2/28/2018,1830.13
3/2/2018,1811.98
3/5/2018,1808.89
3/6/2018,1799.06
3/7/2018,1781.64
3/8/2018,1778.9
3/9/2018,1775.37
3/12/2018,1800.32
3/13/2018,1809.9
3/14/2018,1813.4
3/15/2018,1816.08
3/16/2018,1811.76
3/19/2018,1799.79
3/20/2018,1799.84
3/21/2018,1801.43
3/22/2018,1798.55
3/23/2018,1794.21
3/26/2018,1801.1
3/27/2018,1802.58
3/28/2018,1784.99
3/29/2018,1766.92
3/30/2018,1776.26
4/2/2018,1782.28
4/3/2018,1765.24
4/4/2018,1724.98
4/5/2018,1739.92
4/9/2018,1751.27
4/10/2018,1760.95
4/11/2018,1763.22
4/12/2018,1767.17
4/17/2018,1755.53
4/18/2018,1771.56
4/19/2018,1794.94
4/20/2018,1801.28
4/23/2018,1790.14
4/24/2018,1788.2
4/25/2018,1779.52
4/26/2018,1773.2
4/27/2018,1778.02
4/30/2018,1780.11
5/2/2018,1791.13
5/3/2018,1790.8
5/4/2018,1779.87
5/7/2018,1779.8
5/8/2018,1760.25
5/9/2018,1756.9
5/10/2018,1746.89
5/11/2018,1765.93
5/14/2018,1773.1
5/15/2018,1766.86
5/16/2018,1750.62
5/17/2018,1751.2
5/18/2018,1754.17
5/21/2018,1768.31
5/22/2018,1760.71
5/23/2018,1753.6
5/24/2018,1732.51
5/25/2018,1741.21
5/28/2018,1734.54
5/30/2018,1725.14
5/31/2018,1726.97
6/1/2018,1719.82
6/4/2018,1721.29
6/5/2018,1732.71
6/6/2018,1738.7
6/7/2018,1733.05
6/8/2018,1722.04
6/11/2018,1723.11
6/12/2018,1727.29
6/13/2018,1718.34
6/14/2018,1709.86
6/15/2018,1704.82
6/18/2018,1679.68
6/19/2018,1639.54
6/20/2018,1664.26
6/21/2018,1634.44
6/22/2018,1634.98
6/25/2018,1622.28
6/26/2018,1623.98
6/27/2018,1618.66
6/28/2018,1599.54
6/29/2018,1595.58
7/2/2018,1607.27
7/3/2018,1626.62
7/4/2018,1629.2
7/5/2018,1601.42
7/6/2018,1614.76
7/9/2018,1622.96
7/10/2018,1643.6
7/11/2018,1636.63
7/12/2018,1640.93
7/13/2018,1643.52
7/16/2018,1627.69
7/17/2018,1626.07
7/18/2018,1635.85
7/19/2018,1646.89
7/20/2018,1671.06
7/23/2018,1675.75
7/24/2018,1674.22
7/25/2018,1690.08
7/26/2018,1701.87
7/31/2018,1701.79
8/1/2018,1722.01
8/2/2018,1708.28
8/3/2018,1712.09
8/6/2018,1696.24
8/7/2018,1707.26
8/8/2018,1721.64
8/9/2018,1722.48
8/10/2018,1705.96
8/14/2018,1695.35
8/15/2018,1676.29
8/16/2018,1680.96
8/17/2018,1690.04
8/20/2018,1701.42
8/21/2018,1694.63
8/22/2018,1698.3
8/23/2018,1704.8
8/24/2018,1703.82
8/27/2018,1717.24
8/28/2018,1718.15
8/29/2018,1722.26
8/30/2018,1720.43
8/31/2018,1721.58
9/3/2018,1721.21
9/4/2018,1714.41
9/5/2018,1686.37
9/6/2018,1693.94
9/7/2018,1689.49
9/10/2018,1691.51
9/11/2018,1672.42
9/12/2018,1679.39
9/13/2018,1717.96
9/14/2018,1722.21
9/17/2018,1718.39
9/18/2018,1744.42
9/19/2018,1749.8
9/20/2018,1752.11
9/21/2018,1756.12
9/24/2018,1749.42
9/25/2018,1747.99
9/26/2018,1749.93
9/27/2018,1752.95
9/28/2018,1756.41
10/1/2018,1760.47
10/2/2018,1748.09
10/3/2018,1741.96
10/4/2018,1729.4
10/5/2018,1720.52
10/8/2018,1696.22
10/9/2018,1696.92
10/10/2018,1721.82
10/11/2018,1682.89
10/12/2018,1696.16
10/16/2018,1697.87
10/17/2018,1695.04
10/18/2018,1682.91
10/19/2018,1667.91
10/22/2018,1658.56
10/24/2018,1623.37
10/25/2018,1644.33
10/26/2018,1628.96
10/29/2018,1636.88
10/30/2018,1638.51
10/31/2018,1669.09
11/1/2018,1667.55
11/2/2018,1681.84
11/5/2018,1670.58
11/6/2018,1669.33
11/7/2018,1675.33
11/8/2018,1681.73
11/9/2018,1668.52
11/12/2018,1654.85
11/13/2018,1659.78
11/14/2018,1652.3
11/15/2018,1638.83
11/16/2018,1635
11/19/2018,1636.48
11/20/2018,1612.03
11/21/2018,1617.33
11/22/2018,1604.4
11/23/2018,1622.1
11/26/2018,1630.77
11/27/2018,1634.27
11/28/2018,1640.63
11/29/2018,1636.49
11/30/2018,1641.8
12/3/2018,1672.61
12/4/2018,1672.32
12/6/2018,1653.73
12/7/2018,1649.99
12/11/2018,1633.62
12/12/2018,1634.88
12/13/2018,1614.99
12/14/2018,1609.45
12/17/2018,1601.48
12/18/2018,1583.19
12/19/2018,1601.12
12/20/2018,1596.1
12/21/2018,1595.33
12/24/2018,1591.29
12/25/2018,1556.65
12/26/2018,1556.93
12/27/2018,1548.37
12/28/2018,1563.88
1/2/2019,1565.94
1/3/2019,1560.03
1/4/2019,1575.13
1/7/2019,1592.72
1/8/2019,1594
1/9/2019,1590.5
1/10/2019,1587.63
1/11/2019,1597.04
1/14/2019,1582.57
1/15/2019,1577
1/16/2019,1577.41
1/17/2019,1580.3
1/18/2019,1583.77
1/21/2019,1588.38
1/22/2019,1601.77
1/23/2019,1617.38
1/24/2019,1620.53
1/25/2019,1623.62
1/28/2019,1625.03
1/29/2019,1624.05
1/30/2019,1632.6
1/31/2019,1641.73
2/1/2019,1651.4
2/4/2019,1653.62
2/5/2019,1653.09
2/6/2019,1658.71
2/7/2019,1653.11
2/8/2019,1651.68
2/11/2019,1638
2/12/2019,1642.49
2/13/2019,1655.73
2/14/2019,1652.64
2/15/2019,1636.94
2/18/2019,1635.71
2/20/2019,1645.38
2/21/2019,1647.32
2/22/2019,1659.2
2/25/2019,1671.75
2/26/2019,1663.56
2/27/2019,1665.27
2/28/2019,1653.48
3/1/2019,1641.44
3/4/2019,1635.3
3/5/2019,1639
3/6/2019,1625.51
3/7/2019,1633.21
3/8/2019,1630.12
3/11/2019,1627.43
3/12/2019,1627.59
3/13/2019,1639.67
3/14/2019,1635.88
3/15/2019,1625.57
3/18/2019,1617.57
3/19/2019,1630.09
3/20/2019,1627.62
3/21/2019,1634
3/22/2019,1646.29
3/25/2019,1625.91
3/26/2019,1632.32
3/27/2019,1629.4
3/28/2019,1634.25
3/29/2019,1638.65
4/1/2019,1644.64
4/2/2019,1651.48
4/3/2019,1649.06
4/4/2019,1644.22
4/5/2019,1646.18
4/9/2019,1657.74
4/10/2019,1662.13
4/11/2019,1659.09
4/12/2019,1660.45
4/17/2019,1673.2
4/18/2019,1675
4/19/2019,1674.1
4/22/2019,1673.48
4/23/2019,1671.31
4/24/2019,1673.43
4/25/2019,1673.32
4/26/2019,1667.15
4/29/2019,1666.68
4/30/2019,1673.52
5/2/2019,1679.17
5/3/2019,1679.05
5/7/2019,1669.68
5/8/2019,1654.01
5/9/2019,1646.8
5/10/2019,1648.69
5/13/2019,1640.13
5/14/2019,1633.84
5/15/2019,1621.27
5/16/2019,1614.75
5/17/2019,1608.11
5/21/2019,1610.49
5/22/2019,1626.91
5/23/2019,1609.79
5/24/2019,1614.12
5/27/2019,1624.84
5/28/2019,1632.04
5/29/2019,1619.36
5/30/2019,1621.57
5/31/2019,1620.22
6/4/2019,1637.69
6/5/2019,1648.46
6/6/2019,1653.41
6/7/2019,1653.5
6/10/2019,1664.73
6/11/2019,1670.41
6/12/2019,1671.11
6/13/2019,1674.14
6/14/2019,1672.33
6/17/2019,1667.23
6/18/2019,1683.6
6/19/2019,1705.98
6/20/2019,1717.82
6/21/2019,1717.14
6/24/2019,1716
6/25/2019,1721.33
6/26/2019,1722.21
6/27/2019,1731.64
6/28/2019,1730.34
7/1/2019,1740.91
7/2/2019,1732.23
7/3/2019,1738.51
7/4/2019,1724.37
7/5/2019,1731.23
7/8/2019,1731.03
7/9/2019,1721.48
7/10/2019,1739.43
7/11/2019,1740.45
7/12/2019,1731.59
7/15/2019,1727.98
7/17/2019,1718.85
7/18/2019,1723.44
7/19/2019,1735.1
7/22/2019,1727.58
7/23/2019,1724.87
7/24/2019,1725.44
7/25/2019,1730.9
7/26/2019,1717.97
7/30/2019,1706.49
7/31/2019,1711.97
8/1/2019,1699.75
8/2/2019,1684.71
8/5/2019,1665.99
8/6/2019,1671.48
8/7/2019,1669.44
8/8/2019,1665.12
8/9/2019,1650.64
8/13/2019,1620.23
8/14/2019,1619.45
8/15/2019,1604.03
8/16/2019,1631.4
8/19/2019,1637.26
8/20/2019,1625.57
8/21/2019,1638.24
8/22/2019,1633.56
8/23/2019,1646.68
8/26/2019,1622.73
8/27/2019,1615.47
8/28/2019,1616.93
8/29/2019,1639.14
8/30/2019,1654.92
9/2/2019,1654.11
9/3/2019,1642.25
9/4/2019,1658.64
9/5/2019,1669.79
9/6/2019,1670.06
9/9/2019,1671.22
9/10/2019,1665.93
9/11/2019,1674.03
9/12/2019,1660.68
9/13/2019,1661.96
9/16/2019,1662.93
9/17/2019,1663.93
9/18/2019,1654.14
9/19/2019,1640.66
9/20/2019,1636.2
9/23/2019,1622.79
9/24/2019,1630.5
9/25/2019,1628.38
9/26/2019,1636.75
9/27/2019,1643.76
9/30/2019,1637.22
10/1/2019,1624.09
10/2/2019,1613.64
10/3/2019,1610.69
10/4/2019,1605.96
10/7/2019,1613.71
10/8/2019,1612.17
10/9/2019,1616.18
10/10/2019,1607.5
10/11/2019,1626
10/15/2019,1627.01
10/16/2019,1634.46
10/17/2019,1632.8
10/18/2019,1631.43
10/21/2019,1620.78
10/22/2019,1631.46
10/24/2019,1620.97
10/25/2019,1593.28
10/28/2019,1596.48
10/29/2019,1591.21
10/30/2019,1601.83
10/31/2019,1601.49
11/1/2019,1592.52
11/4/2019,1622.25
11/5/2019,1626.87
11/6/2019,1623.99
11/7/2019,1640.88
11/8/2019,1637.85
11/11/2019,1622.12
11/12/2019,1626.2
11/13/2019,1615.14
11/14/2019,1609.47
11/15/2019,1602.23
11/18/2019,1608
11/19/2019,1607.25
11/20/2019,1596.83
11/21/2019,1591.86
11/22/2019,1597.72
11/25/2019,1614.8
11/26/2019,1609.38
11/27/2019,1607.27
11/28/2019,1597.68
11/29/2019,1590.59
12/2/2019,1569.53
12/3/2019,1567.63
12/4/2019,1565.45
12/6/2019,1558.99
12/9/2019,1552.96
12/11/2019,1551.82
12/12/2019,1563.85
12/13/2019,1573.91
12/16/2019,1549.74
12/17/2019,1548.65
12/18/2019,1563.74
12/19/2019,1573.51
12/20/2019,1572.92
12/23/2019,1573.57
12/24/2019,1568.63
12/25/2019,1573
12/26/2019,1579.03
12/27/2019,1578.22
12/30/2019,1579.84
1/2/2020,1595.82
1/3/2020,1594.97
1/6/2020,1568.5
1/7/2020,1585.23
1/8/2020,1559.27
1/9/2020,1579.64
1/10/2020,1580.63
1/13/2020,1586.16
1/14/2020,1586.9
1/15/2020,1581.05
1/16/2020,1595.87
1/17/2020,1600.48
1/20/2020,1589.11
1/21/2020,1574.94
1/22/2020,1574.59
1/23/2020,1573.7
1/24/2020,1569.55
1/27/2020,1524.15
1/28/2020,1513.26
1/29/2020,1524.59
1/30/2020,1523.99
1/31/2020,1514.14
2/3/2020,1496.06
2/4/2020,1519.38
2/5/2020,1534.14
2/6/2020,1535.79
2/7/2020,1535.24
2/11/2020,1523.93
2/12/2020,1539.84
2/13/2020,1532.77
2/14/2020,1526.3
2/17/2020,1527.25
2/18/2020,1513.68
2/19/2020,1505.54
2/20/2020,1491.24
2/21/2020,1495.09
2/24/2020,1435.56
2/25/2020,1439.1
2/26/2020,1366.41
2/27/2020,1395.08
2/28/2020,1340.52
3/2/2020,1335.72
3/3/2020,1375.02
3/4/2020,1378.61
3/5/2020,1390.83
3/6/2020,1364.57
3/9/2020,1255.94
3/10/2020,1271.25
3/11/2020,1249.89
3/12/2020,1114.91
3/13/2020,1128.91
3/16/2020,1046.08
3/17/2020,1035.17
3/18/2020,1048.15
3/19/2020,1044.19
3/20/2020,1127.24
3/23/2020,1024.46
3/24/2020,1033.84
3/25/2020,1080.03
3/26/2020,1091.96
3/27/2020,1099.76
3/30/2020,1087.82
3/31/2020,1125.86
4/1/2020,1105.51
4/2/2020,1138.27
4/3/2020,1138.84
4/7/2020,1214.95
4/8/2020,1205.77
4/9/2020,1210.48
4/10/2020,1228.03
4/13/2020,1236.78
4/14/2020,1256.35
4/15/2020,1236.1
4/16/2020,1200.15
4/17/2020,1239.24
4/20/2020,1266.4
4/21/2020,1252.92
4/22/2020,1261.81
4/23/2020,1272.53
4/24/2020,1258.78
4/27/2020,1267.41
4/28/2020,1274.99
4/29/2020,1282.68
4/30/2020,1301.66
5/5/2020,1278.63
5/7/2020,1257.98
5/8/2020,1266.02
5/11/2020,1287.3
5/12/2020,1299.69
5/13/2020,1294.55
5/14/2020,1280.4
5/15/2020,1280.76
5/18/2020,1286.53
5/19/2020,1309.95
5/20/2020,1322.2
5/21/2020,1320.69
5/22/2020,1303.97
5/25/2020,1320.98
5/26/2020,1336.09
5/27/2020,1345.11
5/28/2020,1337.51
5/29/2020,1342.85
6/1/2020,1352.37
6/2/2020,1374.18
6/4/2020,1411.01
6/5/2020,1435.7
6/8/2020,1438.66
6/9/2020,1408.37
6/10/2020,1418.77
6/11/2020,1396.77
6/12/2020,1382.56
6/15/2020,1341.99
6/16/2020,1367.13
6/17/2020,1376.18
6/18/2020,1372.98
6/19/2020,1370.82
6/22/2020,1352.18
6/23/2020,1356.43
6/24/2020,1333.43
6/25/2020,1325.88
6/26/2020,1330.34
6/29/2020,1329.76
6/30/2020,1339.03
7/1/2020,1349.44
7/2/2020,1374.13
7/3/2020,1372.27
7/7/2020,1373.22
7/8/2020,1362.46
7/9/2020,1365.81
7/10/2020,1350.5
7/13/2020,1342.37
7/14/2020,1341.07
7/15/2020,1354.31
7/16/2020,1347.86
7/17/2020,1359.58
7/20/2020,1358.29
7/21/2020,1377
7/22/2020,1357.04
7/23/2020,1359.65
7/24/2020,1340.92
7/29/2020,1338.35
7/30/2020,1315.74
7/31/2020,1328.53
8/3/2020,1321.23
8/4/2020,1330.81
8/5/2020,1337.35
8/6/2020,1333.22
8/7/2020,1324.4
8/10/2020,1322.01
8/11/2020,1336.84
8/13/2020,1346.69
8/14/2020,1327.05
8/17/2020,1320.91
8/18/2020,1330.11
8/19/2020,1308.67
8/20/2020,1296.79
8/21/2020,1299.26
8/24/2020,1317.11
8/25/2020,1315.99
8/26/2020,1322.55
8/27/2020,1326.81
8/28/2020,1323.31
8/31/2020,1310.66
9/1/2020,1305.57
9/2/2020,1315.88
9/3/2020,1311.95
9/8/2020,1293.8
9/9/2020,1293.4
9/10/2020,1290.89
9/11/2020,1279.96
9/14/2020,1272.34
9/15/2020,1286.18
9/16/2020,1293.48
9/17/2020,1284.4
9/18/2020,1288.39
9/21/2020,1275.16
9/22/2020,1267.63
9/23/2020,1264.01
9/24/2020,1247.46
9/25/2020,1244.94
9/28/2020,1263.02
9/29/2020,1257.34
9/30/2020,1237.04
10/1/2020,1247.59
10/2/2020,1237.54
10/5/2020,1242.99
10/6/2020,1250.15
10/7/2020,1263.71
10/8/2020,1274.83
10/9/2020,1267.14
10/12/2020,1273.43
10/14/2020,1263.99
10/15/2020,1242.96
10/16/2020,1233.68
10/19/2020,1208.75
10/20/2020,1210.67
10/21/2020,1216.48
10/22/2020,1213.61
10/26/2020,1207.97
10/27/2020,1208.95
10/28/2020,1207.94
10/29/2020,1201.64
10/30/2020,1194.95
11/2/2020,1202.16
11/3/2020,1221.33
11/4/2020,1222.44
11/5/2020,1264.32
11/6/2020,1260.08
11/9/2020,1285.88
11/10/2020,1341.24
11/11/2020,1345.34
11/12/2020,1336.31
11/13/2020,1346.47
11/16/2020,1351.06
11/17/2020,1349.81
11/18/2020,1364.59
11/19/2020,1369.42
11/20/2020,1389.34
11/23/2020,1420.43
11/24/2020,1401.63
11/25/2020,1415.72
11/26/2020,1433.56
11/27/2020,1437.78
11/30/2020,1408.31
12/1/2020,1420.87
12/2/2020,1417.95
12/3/2020,1438.32
12/4/2020,1449.83
12/8/2020,1478.92
12/9/2020,1482.67
12/14/2020,1476.13
12/15/2020,1477.21
12/16/2020,1482.09
12/17/2020,1483.89
12/18/2020,1482.38
12/21/2020,1401.78
12/22/2020,1424.39
12/23/2020,1416.02
12/24/2020,1451.52
12/25/2020,1486.31
12/28/2020,1452.67
12/29/2020,1461.95
12/30/2020,1449.35
1/4/2021,1468.24
1/5/2021,1506.65
1/6/2021,1492.36
1/7/2021,1513.78
1/8/2021,1536.44
1/11/2021,1536.49
1/12/2021,1539.85
1/13/2021,1547.31
1/14/2021,1535.98
1/15/2021,1519.13
1/18/2021,1510.13
1/19/2021,1522.59
1/20/2021,1515.72
1/21/2021,1513.51
1/22/2021,1497.88
1/25/2021,1501.62
1/26/2021,1512.83
1/27/2021,1498.13
1/28/2021,1468.51
1/29/2021,1466.98
2/1/2021,1478.05
2/2/2021,1486.25
2/3/2021,1481.75
2/4/2021,1482.98
2/5/2021,1496.61
2/8/2021,1516.43
2/9/2021,1518.27
2/10/2021,1516.94
2/11/2021,1508.35
2/15/2021,1522.72
2/16/2021,1523.11
2/17/2021,1514.91
2/18/2021,1511.03
2/19/2021,1500.51
2/22/2021,1478.14
2/23/2021,1500.61
2/24/2021,1491.11
2/25/2021,1496.78
3/1/2021,1500.92
3/2/2021,1503.36
3/3/2021,1543.4
3/4/2021,1534.11
3/5/2021,1544.11
3/8/2021,1543.76
3/9/2021,1550.59
3/10/2021,1573.05
3/11/2021,1575.13
3/12/2021,1568.19
3/15/2021,1565.73
3/16/2021,1564.03
3/17/2021,1566.76
3/18/2021,1568.82
3/19/2021,1563.96
3/22/2021,1566.36
3/23/2021,1564.25
3/24/2021,1570.83
3/25/2021,1571.04
3/26/2021,1574.86
3/29/2021,1583.89
3/30/2021,1589.53
3/31/2021,1587.21
4/1/2021,1595.12
4/2/2021,1596.27
4/5/2021,1579.66
4/7/2021,1556.56
4/8/2021,1558.83
4/9/2021,1566.34
4/12/2021,1541.12
4/16/2021,1548.96
4/19/2021,1574.91
4/20/2021,1580.04
4/21/2021,1580.01
4/22/2021,1568.21
4/23/2021,1553.59
4/26/2021,1559.53
4/27/2021,1559.23
4/28/2021,1576.79
4/29/2021,1590.46
4/30/2021,1583.13
5/5/2021,1549.22
5/6/2021,1571.91
5/7/2021,1585.03
5/10/2021,1588.15
5/11/2021,1578.93
5/12/2021,1571.85
5/13/2021,1548.13
5/14/2021,1549.48
5/17/2021,1549.16
5/18/2021,1566.8
5/19/2021,1562.24
5/20/2021,1554.54
5/21/2021,1552.44
5/24/2021,1551.85
5/25/2021,1568.58
5/27/2021,1582.96
5/28/2021,1581.98
5/31/2021,1593.59
6/1/2021,1618.59
6/2/2021,1617.55
6/4/2021,1611.53
6/7/2021,1612.59
6/8/2021,1612.88
6/9/2021,1626.27
6/10/2021,1625.27
6/11/2021,1636.56
6/14/2021,1633.06
6/15/2021,1622.31
6/16/2021,1624.79
6/17/2021,1617.65
6/18/2021,1612.98
6/21/2021,1601.13
6/22/2021,1599.23
6/23/2021,1592.08
6/24/2021,1585.72
6/25/2021,1582.67
6/28/2021,1579.17
6/29/2021,1591.43
6/30/2021,1587.79
7/1/2021,1593.75
7/2/2021,1578.49
7/5/2021,1579.28
7/6/2021,1591.43
7/7/2021,1576.6
7/8/2021,1543.67
7/9/2021,1552.09
7/12/2021,1549.84
7/13/2021,1570.99
7/14/2021,1569.7
